identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k30420825,2022-09-09,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k30420825,Contes héroïques : scènes de la vie / Théodore de Banville ; avec un dessin de Georges Rochegrosse,"Banville, Théodore de (1823-1891). Auteur du texte",G. Charpentier et Cie (Paris),1884,"['1 vol. (384 p.) : ill. ; in-12', 'Nombre total de vues :  406']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30052335c,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-6882",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-6882",monographie,79.76,text,Contes héroïques : scènes de la vie / Théodore de Banville ; avec un dessin de Georges Rochegrosse,1884,17/02/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5461228p,2022-05-13,"['gallica:theme:8:82', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5461228p,Chefs d'oeuvre des théâtres étrangers... traduits en français. Volume 4 / . Théâtre anglais,"['Cumberland, Richard (1732-1811). Auteur du texte', 'Tobin, John (1770-1804). Auteur du texte', 'Sheridan, Richard Brinsley (1751-1816). Auteur du texte', 'Dodsley, Robert (1704-1764). Auteur du texte', 'Rowe, Nicholas (1674-1718). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Bickerstaff, Isaac (1733-1808?). Auteur du texte', 'Burgoyne, John (1722-1792). Auteur du texte', 'Beaumont, Francis (1584-1616). Auteur du texte', 'Home, John (1722-1808). Auteur du texte', 'Thomson, James (1700-1748). Auteur du texte', 'Otway, Thomas (1652-1685). Auteur du texte', 'Jonson, Ben (1573?-1637). Auteur du texte', 'Farquhar, George (1678-1707). Auteur du texte', 'Wycherley, William (1641-1715). Auteur du texte', 'Fletcher, Richard. Auteur du texte']",Ladvocat (Paris),1827,5 vol. ; in-8,fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb332396922"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb332396922']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, Y-771",domaine public,"[""Collection : Chefs d'oeuvre des théâtres étrangers ; Tomes 7-11"", ""Collection : Chefs d'oeuvre des théâtres étrangers ; Tomes 7-11"", ""Comprend : L'Américain, comédie en 5 actes en prose ; La lune de miel... ; L'école de la médisance ; Le magasin de curiosités ; Jane Shore ; Don Carlos, prince d'Espagne, tragédie... ; Venise sauvée, ou Une conspiration découverte ; Le cadenas, opéra comique en 2 actes ; L'héritière, comédie en 5 actes ; L'école des épouseurs, ou Ce qu'il faut savoir avant de prendre femme, comédie en 5 actes et en vers ; Douglas, tragédie en 5 actes ; Tancrède et Sigismond ; L'orpheline, ou Le mariage malheureux ; Chacun dans son caractère, comédie en 5 actes""]",bnf.fr,82,8,"Bibliothèque nationale de France, département Littérature et art, Y-771",monographie,96.31,text,Chefs d'oeuvre des théâtres étrangers... traduits en français. Volume 4 / . Théâtre anglais,1827,31/08/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k107371t,2019-07-20,"['gallica:corpus:italie', 'gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k107371t,"Les filles du feu : introduction, Angélique, Sylvie (souvenirs du Valois), Jemmy, Octavie, Isis, Corilla, Emilie, [les chimères] (Nouv. éd.) / par Gérard de Nerval","Nerval, Gérard de (1808-1855). Auteur du texte",(Paris),1856,"['XIX-298 p. ; in-18', 'Nombre total de vues :  322']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11992732r', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31009475p']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-38692",domaine public,"['[Les filles du feu (français)]', 'Collection : Collection Michel Lévy', 'Collection : Collection Michel Lévy']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-38692",monographie,91.74,text,"Les filles du feu : introduction, Angélique, Sylvie (souvenirs du Valois), Jemmy, Octavie, Isis, Corilla, Emilie, [les chimères] (Nouv. éd.) / par Gérard de Nerval",1856,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9602968k,2022-12-02,"['gallica:theme:2:20', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9602968k,"Oeuvres complètes de S. François de Sales,.... Précédée de la vie du saint. Augmentée de l'Esprit de saint François. Et de la biographie de ce dernier. Suivie des oeuvres complètes de sainte de Chantal,.... Tome 1 / par Fr. Pérennes ; par J.-P. Camus,... ; par Mgr Depéry","['François de Sales (1567-1622 ; saint). Auteur du texte', 'Baudry, Louis Joseph de (1778-1854). Auteur du texte', 'Pérennès, François (1811-1867). Auteur du texte', 'Marsollier, Jacques (1647-1724). Auteur du texte', 'Baudry, Louis Joseph de (1778-1854). Auteur du texte', 'Depéry, Jean-Irénée (1796-1861). Auteur du texte', 'Camus, Jean-Pierre (1584-1652). Auteur du texte', 'Jeanne de Chantal (1572-1641 ; sainte). Auteur du texte']",J.-P. Migne (Paris),1861-1864,"['9 vol. ; gr. in-8', 'Nombre total de vues :  638']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30459825t"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30459825t']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, D-5463 (1)",domaine public,"[""Comprend : Vie des principaux ancêtres de saint François de Sales, avec un abrégé de l'histoire du diocèse de Genève ; Vie de saint François de Sales ; L'esprit, la conduite et les maximes de saint François de Sales ; Histoire de la canonisation de saint François de Sales ; Notice sur la vie et les écrits de Jean-Pierre Camus, évêque de Belley ; L'esprit du bienheureux François de Sales ; Oeuvres complètes de sainte Jeanne Françoise de Chantal"", 'Contient une table des matières', 'Avec mode texte']",bnf.fr,20,2,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, D-5463 (1)",monographie,98.5,text,"Oeuvres complètes de S. François de Sales,.... Précédée de la vie du saint. Augmentée de l'Esprit de saint François. Et de la biographie de ce dernier. Suivie des oeuvres complètes de sainte de Chantal,.... Tome 1 / par Fr. Pérennes ; par J.-P. Camus,... ; par Mgr Depéry",1861-1864,22/06/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5814910x,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5814910x,"Le Christ, Aphrodite et M. Pépin / Renée Vivien","Vivien, Renée (1877-1909). Auteur du texte",E. Sansot (Paris),1907,"['1 vol. (80 p.) ; in-18', 'Nombre total de vues :  92']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31596247w,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-593 (41)",domaine public,"['Collection : Petite collection ""Scripta brevia""', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z DON-593 (41)",monographie,96.27,text,"Le Christ, Aphrodite et M. Pépin / Renée Vivien",1907,09/03/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k645832,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k645832,La débâcle / par Émile Zola,"Zola, Émile (1840-1902). Auteur du texte",(Paris),1892,"['1 vol. (636 p.) ; in-18', 'Nombre total de vues :  645']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb316907606,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-17923",domaine public,Appartient à l’ensemble documentaire : GTextes1,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-17923",monographie,0.0,,La débâcle / par Émile Zola,1892,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k61225181,2020-12-11,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k61225181,Le collier de la reine / par Alexandre Dumas,"Dumas, Alexandre (1802-1870). Auteur du texte",(Paris),1855,"['1 vol. (226 p.) : fig. au tit. ; gr. in-8', 'Nombre total de vues :  228']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12178569b', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb42352441g']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, Y2-1952",domaine public,"['[Le collier de la reine (français)]', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-1952",monographie,97.06,text,Le collier de la reine / par Alexandre Dumas,1855,23/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k65321162,2022-06-22,"['gallica:theme:2:20', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k65321162,"La Sainte Bible contenant l'Ancien et le Nouveau Testament, traduite en franc̜ois sur la Vulgate. Tome 2 / , par monsieur Le Maistre de Saci",,"A Paris, chez Guillaume Desprez, et Jean Desessartz. M.DCC.XXX.",1730,"['XIX-[1]-901-[2], 766-[2]-XXXVII-[1] p. ; in-4', 'Nombre total de vues :  824']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb361184598"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12008248x', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb361184598']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, A-2425 (2)",domaine public,"['[Bible (français). 1730. Port-Royal]', 'Avec mode texte']",bnf.fr,20,2,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, A-2425 (2)",monographie,99.93,text,"La Sainte Bible contenant l'Ancien et le Nouveau Testament, traduite en franc̜ois sur la Vulgate. Tome 2 / , par monsieur Le Maistre de Saci",1730,19/06/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k938017r,2021-12-31,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k938017r,La vie littéraire sous Louis-Philippe : François Buloz et ses amis (Nouvelle édition revue) / par Marie-Louise Pailleron,"['Pailleron, Marie-Louise (1872-1951). Auteur du texte', 'Vigny, Alfred de (1797-1863). Auteur du texte']",Firmin-Didot (Paris),1930,"['1 vol. (II-460 p.) : portr., pl. ; in-8', 'Nombre total de vues :  508']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32504219f,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 16-Z-4728",domaine public,"['Comprend : [Lettres à Francois Buloz]', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 16-Z-4728",monographie,88.2,text,La vie littéraire sous Louis-Philippe : François Buloz et ses amis (Nouvelle édition revue) / par Marie-Louise Pailleron,1930,02/01/2022,false
oai:bnf.fr:gallica/ark:/12148/bpt6k141436z,2021-10-29,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k141436z,Choses vues : nouvelle série / Victor Hugo,"Hugo, Victor (1802-1885). Auteur du texte",Calmann Lévy (Paris),1900,"['1 vol. (336 p.) ; in-8', 'Nombre total de vues :  341']",fre,"['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb17831308z', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb365797478']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, Z LE MASLE-189",domaine public,"['[Choses vues (français)]', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Z LE MASLE-189",monographie,99.78,text,Choses vues : nouvelle série / Victor Hugo,1900,16/08/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k57483662,2021-12-16,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k57483662,Chefs-d'oeuvre du théâtre moderne : tome deuxième,"['Augier, Émile (1820-1889). Auteur du texte', 'Dumas, Alexandre (1802-1870). Auteur du texte', 'Scribe, Eugène (1791-1861). Auteur du texte', 'Murger, Henry (1822-1861). Auteur du texte', 'Gozlan, Léon (1803-1866). Auteur du texte', 'Feuillet, Octave (1821-1890). Auteur du texte', 'Sue, Eugène (1804-1857). Auteur du texte', 'Saint-Georges, Henri de (1799-1875). Auteur du texte', 'Laya, Léon (1811-1872). Auteur du texte', 'Musset, Alfred de (1810-1857). Auteur du texte', 'Girardin, Émile de (1806-1881). Auteur du texte', 'Lambert-Thiboust (1826-1867). Auteur du texte', 'Anicet-Bourgeois, Auguste (1806-1871). Auteur du texte', 'Doucet, Camille (1812-1895). Auteur du texte', 'Méry, Joseph (1797-1866). Auteur du texte']",Michel Lévy frères (Paris),1873,300 p. ; 32 cm,fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb41893099g,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, YF-1058",domaine public,Comprend : Gabrielle ; Le Chevalier de Maison-Rouge ; Bataille de dames ; La vie de bohème ; Une tempête dans un verre d'eau ; Le roman d'un jeune homme pauvre ; Le morne au diable ; Les mousquetaires de la Reine ; Le duc Job ; L'habit vert ; Le supplice d'une femme ; Un mari dans du coton ; Le médecin des enfants ; Les ennemis de la maison ; La bataille de Toulouse,bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, YF-1058",monographie,96.52,text,Chefs-d'oeuvre du théâtre moderne : tome deuxième,1873,16/11/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5535147b,2018-04-26,"['gallica:theme:1:19', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5535147b,Promenades philosophiques / Remy de Gourmont,"Gourmont, Remy de (1858-1915). Auteur du texte","Société du ""Mercure de France"" (Paris)",1908,"['3 vol. ; in-18', 'Nombre total de vues :  306']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30529215d,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-20079 (3)",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,19,1,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-20079 (3)",monographie,96.29,text,Promenades philosophiques / Remy de Gourmont,1908,18/05/2009,false
