Unnamed: 0;Frequenz (-1 = copycat);GUID;SatzID;Pre;Match;Post;figurativ (f) ou concret (c);Dateiname;dc:title;dc:creator;dc:publisher;dc:date;dewey;sdewey;typedoc;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;dc:identifier;dc:format;dc:language;dc:relation;dc:type;dc:source;dc:rights;dc:description;provenance;source;nqamoyen;mode_indexation;first_indexation_date;ark
3;1;8910c743a6c84d8e9275fa4a4cd43bfb;1271;Elle chantait : Mon beau sapin , cueillait des fleurs qu'elle arrangeait en bouquets et , chaque dimanche , se rendait au prêche dans la vallée , vêtue d'une robe en broderies de Saint-Gall , dont la fine collerette s'épanouissait sous un goitre bourgeois fort prometteur et qui , du reste , ne manqua point à sa parole . Un poète octogénaire de langue romanche, aveugle età demi;paralysé;, trouva quand même assez de force, dans son vieux corps, pour allerà pied de ses montagnesà celles du canton d'Uri, où vivait l'exquise créature, tant il voulait, avant de mourir, caresser de ses vieux doigts, pour la mieux chanter, la merveille d'excroissance, objet de tous les entre¬ tiens, de la plaine au glacier, depuis certaine photographie parueà la première page d'un hebdomadaire illustré lucernois, au-dessus de cette légende: Minerve n'est pas née de la tête de Jupiter, Mais du cou de Vénus. A quelque temps de là , le jury bernois , chargé de désigner une candidate pour un concours international de beautés qui devait avoir lieu à Hollywood , ne put que reconnaître en notre goitreuse la plus parfaite des grâces fédérales , et certes , elle ne se serait point dérobée à ce glorieux devoir , si elle n'avait , la veille même de l'élection , accordé sa main à un chanteur de tyrolienne revenu de son service militaire à ses prairies originelles , le teint aussi frais et non moins innocent que celui d'un valseur de boîte à musique , car l'avait gardé de toute tentation , de toute souillure , la chastifiante soupe aux nénuphars dont Mme de Rosalba , experte es choses amoureuses et guerrières , a ci-dessus , déjà , vanté l'effet à Vagualame .;c;Crevel_Êtes-vous fous;Êtes-vous fous ? ;Crevel, René (1900-1935);(Paris);1929;;;monographie;2019-05-17 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k10672866;"['1 vol. (216-[1] p.) ; 19 cm', 'Nombre total de vues : 225', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35977700p;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z PAB BIBL-270;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z PAB BIBL-270;10000;text;2015-04-13 00:00:00;ark__12148_bpt6k10672866
8;1;56d9612ec7094c8781fd6c69a1139af9;1321;Baudelaire fut frappé de troubles graves . Ramenéà Paris, soigné dans une maison de santé de la rue du Dôme, son existence;paraly-;sée et taciturne se prolongea durant une année. Le 31 août 1867 , le poète des Fleurs du 3Ial expira et son œuvre entra avec lui dans la clarté i définitive de la gloire .;c;Régnier_Proses datées ;Proses datées ;Régnier, Henri de (1864-1936);Mercure de France (Paris);1925;80;800;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k96225235;"['1 vol. (269 p.) ; in-8', 'Nombre total de vues : 292']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32561237w;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Z-32507;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z-32507;99190;text;2016-01-25 00:00:00;ark__12148_bpt6k96225235
10;1;8771e00463c74d9c9fd29a986b0c83fc;1397;La vierge Orberose opérait des miracles de plus en plus grands . Elle guérissait diverses maladies très pernicieuses, notamment le pied bot, l' hydropisie, la;paralysie;et le mal de saint Guy. Les religieux , gardiens du tombeau , jouissaient d' une enviable opulence quand la sainte , apparue au roi Draco le Grand , lui ordonna de la reconnaître pour la patronne céleste du royaume et de transférer ses restes précieux dans la cathédrale d' Alca .;c;France_L'île des pingouins ;L'île des pingouins ;France, Anatole (1844-1924);Calmann-Lévy (Paris);1925;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k8630000w;"['XVI-419 p. ; in-16', 'Nombre total de vues : 456']";['fre', 'français'];['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb166467038', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32123783d'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-25216;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];''[''''[L'île des pingouins (français)]'''', 'Contient une table des matières', 'Avec mode texte']'';bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-25216;99940;text;2016-09-19 00:00:00;ark__12148_bpt6k8630000w
5;1;6c1a2eb0810349d69cc15d15d6d2ba20;1479;Je l'ai déjà enfanté , le même , le même . Nous sommes arrivés au bout de la hauteur dressée sur la mer,à la tranche du plateau déchiqueté qui domine tout, et bientôt nous nous arrêtons,;paralysés;par l'aspect que présentent de près les bords troués de cette terrasse. La plate-forme suspendue sur le vide est effroyable tellement elle est mêlée à ce vide , tellement elle le tient et fait bloc avec lui .;f;Barbusse_Les enchaînements;Les enchaînements : roman. 1 ;Barbusse, Henri (1873-1935);(Paris);1925;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k809003;"['2 vol. ; in-8', 'Nombre total de vues : 290']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761551g'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761551g']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Contient une table des matières;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-69657 (1);0;;2007-10-15 00:00:00;ark__12148_bpt6k809003
1;1;9cc71a9528a84ac68b727297e7019d65;1614;Certes quand Odette venait de faire quelque chose qu'elle ne voulait pas révéler , elle le cachait bien au fond d'elle-même . Mais dès qu'elle se trouvait en présence de celuià qui elle voulait mentir, un trouble la prenait, toutes ses idées s'effondraient, ses facultés d'invention et de raisonnement étaient;paralysées;, elle ne trouvait plus dans sa tête que le vide, il fallait pourtant dire quelque chose et elle rencontraità sa portée précisément la chose qu'elle avait voulu dissimuler et qui étant vraie, était seule restée là. Elle en détachait un petit morceau , sans importance par lui-même , se disant qu'après tout c'était mieux ainsi puisque c'était un détail véritable qui n'offrait pas les mêmes dangers qu'un détail faux .;f;Proust_À la recherche du temps;À la recherche du temps perdu. 1, Du côté de chez Swann ;Proust, Marcel (1871-1922);Nouvelle revue française (Paris);1919;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k5675144f;"['1 vol. (386 p.) ; 19 cm', 'Nombre total de vues : 392']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb34305767v'''', ''''Titre d'ensemble : À la recherche du temps perdu'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12010842s', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311551366']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1902 (1);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Du côté de chez Swann (français)]', 'Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1902 (1);96370;text;2009-07-21 00:00:00;ark__12148_bpt6k5675144f
37;1;7ba4109a4955445ba5b5b9cc5c30eb75;1728;En rentrant , la plupart des hommes s'endormirent lourdement comme ils étaient tombés , à côté de leurs sacs , sans avoir le courage de manger . En plein milieu de ce sommeil;paralysé;et de la nuit, un cri retentità travers les murs Alerte En armest On était si las, que ce réveil brutal parut d'abord, aux hommes clignotants et rouillés, le-heurt d'un cauchemar. Puis tandis que la porte ouverte soufflait le froid , qu'on entendait galoper les '' hommes de liaison dans les rues , et que les caporaux allumaient la chandelle et nous secouaient de la voix , on s'assit de travers , on s'accroupit , on prépara ensuite ses affaires , on se mit debout et on se rangea en grelottant , les jambes- amollies , le cœur brouillé , dans la rue teinte en noir .;f;Barbusse_Clarté;Clarté : roman ;Barbusse, Henri (1873-1935);(Paris);1919;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113310h;"['1 vol. (290 p.) ; 20 cm', 'Nombre total de vues : 300']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761545j;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-65103;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-65103;95970;text;2008-03-12 00:00:00;ark__12148_bpt6k113310h
13;1;a6d7fc8615a9441cb373ecbf2299e93b;1760;Sans sacrifier la richesse de son style , Hændel ne manqua point de profiter de ces exemples , dans ses nouveaux opéras : Lotario ( décembre 1729 ) , Partenope ( février 1730 ) , Poro ( février 1731 ) , Ezio ( janvier 1732 ) , qui frappent — surtout les deux derniers — par la beauté 1 . Pendant ce voyage, où il séjourna assez longtempsà Venise, il apprit que sa mère avait été frappée de;paralysie;. Il accourut à Halle , et il put la revoir encore .;c;Rolland_Haendel (3e éd.) ;Haendel (3e éd.) ;Rolland, Romain (1866-1944);(Paris);1911;;;monographie;2020-07-31 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k994121g;['244 p.', 'Nombre total de vues : 260'];['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb351081384;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-329;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Collection : Les Maîtres de la musique', 'Collection : Les Maîtres de la musique', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-329;87450;text;2019-06-16 00:00:00;ark__12148_bpt6k994121g
34;1;dd8c6b450ae546b6bcf128eb66cdeae4;1795;Tout en gardant en vigueur les plus importants décrets concernant l'industrie , le transport , la nationalisation du sol , et le monopole du commerce extérieur , la nouvelle politique économique a ouvert d'abord devant la population agricole , et ensuite devant certaines classes urbaines , la possibilité de disposer à leur guise des produits de leur travail , c'est-à-dire qu'elle a dégagé en quelque mesure la liberté du commerce intérieur . D'un autre côté, le décret sur les'' trusts'' concédaità l'industrie une base commerciale et une certaine autonomie— ressort de productivité qu'il était nécessaire de faire jouer dans la;paralysie;"de l'économie ravagée. Enfin , la prolongation de la durée des droits de fermage donnait aux fermiers la possibilité d'apporter des améliorations à leurs parcelles et ; d'augmenter la production agricole .";f;Barbusse_Voici ce qu'on a fait;Voici ce qu'on a fait de la Géorgie ;Barbusse, Henri (1873-1935);(Paris);1929;90;940;monographie;2021-03-30 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113324c;"['1 vol. (318 p.) ; 19 cm', 'Nombre total de vues : 321']";fre;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb317616016;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-22990;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Appartient à l’ensemble documentaire : BnPlCo00', 'Appartient à l’ensemble documentaire : BnPlCo05', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-22990;93560;text;2008-03-12 00:00:00;ark__12148_bpt6k113324c
0;1;60bdc59dfb90446499a8318c4c7909de;1803;L'agence réalisait ce résultat admirable le voyage pour tous . Désormais, les aveugles et les;paralytiques;eux mêmes pouvaient prendre partà la folie ambulatoire qui, chaque année, atteignait des centaines de milliers d'individus. Aussi l'agence peignait-elle sa façade de couleurs justement triomphales .;cf;Régnier_Romaine Mirmault ;Romaine Mirmault : roman ;Régnier, Henri de (1864-1936);(Paris);1914;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k4113143;"['1 vol. (383 p.) ; 19 cm', 'Nombre total de vues : 383']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb365687245;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France;98330;text;2008-10-02 00:00:00;ark__12148_bpt6k4113143
32;1;c0210af2fe374d9a83f327e1b97892a4;1822;Tous les écrivains soviétiques y adhèrent avec un immense enthousiasme . La grande idée est de conférer une mission d'éclaireurà l'écrivain( tout en multipliant son répertoire), dans la large voie rectiligne et claire, dans l'évidence scientifique et morale, du socia- lisme, mais sans rattachement;paralysant;de l'activité littéraireà la propagande politique. Cette féconde utilisation du sens social dans la création de l'esprit , comporte l'abolition définitive de l'art pour l'art , et de l'art individualiste et égoïste , avec son emmurement et son pessimisme .;f;Barbusse_Staline ;Staline : un monde nouveau vu à travers un homme ;Barbusse, Henri (1873-1935);(Paris);1935;90;940;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133217;"['1 vol. (320 p.) ; 19 cm', 'Nombre total de vues : 327']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761591q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761591q']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-24724;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-M-24724;9740;text;2008-03-12 00:00:00;ark__12148_bpt6k1133217
5;1;1f32f5efb4c2483ca52a4b738456bb64;1825;Les peuples , comme les individus , peuvent connaître des agonies bien différentes . La mort dueà la révolte des classes inférieuress'' annonce par— 165— de terribles symptômes—l'' émeute, le pillage,l'' incendie -— mais celle causée par la trahison des élites ressembleà certaines;paralysies;progressives du cerveau. Une nation peut être morte avant de s '' être sentie niourir” .;cf;Bernanos_Le chemin de la Croix-des-Ames;Le chemin de la Croix-des-Ames. Volume 2 ;Bernanos, Georges (1888-1948);Atlantica editora (Rio de Janeiro);1943-1944;90;900;monographie;2022-12-02 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k8859047;"['2 vol. (152, 166 p.) ; 21 cm', 'Nombre total de vues : 182']";fre;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31800834d'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31800834d']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-430 (4);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-G-430 (4);89050;text;2018-12-30 00:00:00;ark__12148_bpt6k8859047
