GUID;SatzID;Pre;Match;Post;figuratif (f) ou concret (c);Dateiname;Ark;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:type;sdewey;dewey;setSpec;dc:description;dc:source;dc:relation;dc:rights;dc:identifier;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;provenance;typedoc;nqamoyen;mode_indexation;first_indexation_date
230cdfab6ee14ec594305e59419caee7;9136;Une mine chargée de poudre éclata et me lança dans les nues : je retombai tout étourdi et à demi brûlé , et je me relevai parmi le sang , la cervelle et les membres mutilés de mes compagnons d'armes . '' La masse d'acier d'un géant se brisa sur moi, le poing du bourreau se;paralysa;"en voulant me saisir, le tigre émoussa ses dents sur ma chair; jamais lion affamé ne put me déchirer dans le cirque. Je me couchai sur des serpents venimeux , je tirai le dragon par sa crinière sanglante .";f;Nerval_Oeuvres complètes de Gérard de;ark__12148_bpt6k65013905;Oeuvres complètes de Gérard de Nerval .... Tome 1;Nerval, Gérard de (1808-1855), Goethe, Johann Wolfgang von (1749-1832);Michel Lévy frères (Paris);1867-1877;"6 vol. ; in-18, Nombre total de vues :  536, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:corpus:Pam1', 'gallica:theme:8:84', 'gallica:typedoc:monographies'];"[""Comprend : Faust et le second Faust / traduits par Gérard de Nerval ; précédés d'une notice par Théophile Gautier"", 'Appartient à l’ensemble documentaire : Pam1', 'Appartient à l’ensemble documentaire : GTextes1', 'Appartient à l’ensemble documentaire : BbLevt0', 'Contient une table des matières', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, 8-Z-579 (1);"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31009420d"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31009420d']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k65013905;2022-12-02;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9993;text;2013-04-03 22:00:00
230cdfab6ee14ec594305e59419caee7;3595;Qu'est cela ? Déj ma main se;paralyse;. MÉPHISTOPHÉLÈS , à Faust .;f;Nerval_Oeuvres complètes de Gérard de;ark__12148_bpt6k65013905;Oeuvres complètes de Gérard de Nerval .... Tome 1;Nerval, Gérard de (1808-1855), Goethe, Johann Wolfgang von (1749-1832);Michel Lévy frères (Paris);1867-1877;"6 vol. ; in-18, Nombre total de vues :  536, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:corpus:Pam1', 'gallica:theme:8:84', 'gallica:typedoc:monographies'];"[""Comprend : Faust et le second Faust / traduits par Gérard de Nerval ; précédés d'une notice par Théophile Gautier"", 'Appartient à l’ensemble documentaire : Pam1', 'Appartient à l’ensemble documentaire : GTextes1', 'Appartient à l’ensemble documentaire : BbLevt0', 'Contient une table des matières', 'Avec mode texte']";Bibliothèque nationale de France, département Littérature et art, 8-Z-579 (1);"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31009420d"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31009420d']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k65013905;2022-12-02;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9993;text;2013-04-03 22:00:00
c9d3a7c4b7b5449cb6d70241aa7b4d8a;1032;Il n'y a que l'insensé qui soit seul , et il n'y a que l'aveugle qui ne voie pas , et il n'y a que 02 JEAN-FRANÇOIS-LES-BAS-BLEUS . le;paralytique;dont les jambes défaillantes ne puissent pas s'appuyer et s'affermir sur le sol. .;c;Nodier_Le génie Bonhomme;ark__12148_bpt6k56237166;Le génie Bonhomme ;Nodier, Charles (1780-1844);Paris;1873;"1 vol. (XV-477 p.) : portrait et fig. ; in-8, Nombre total de vues :  512";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, Y2-56347;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31021254n"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31021254n']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k56237166;2021-01-28;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9753;text;2009-11-09 23:00:00
4990ca049d6d46a8aa0626fdd06dab58;429;Un nuage passa devant ses yeux , ellc-n'aperçut plus rien de ce qui était autour d'elle . Une sorte de somnolence morale la;paralysa;pendant quelques instants. Elle entendait , comme dans le lointain , les voix des acteurs qui débitaient leur dialogue , mais elle avait perdu la sensation de son être physique .;f;Ohnet_Dernier amour : les batailles;ark__12148_bpt6k68996g;Dernier amour : les batailles de la vie ;Ohnet, Georges (1848-1918);Paris;1889;"1 vol. (356 p.) ; in-18, Nombre total de vues :  361";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-43118;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31032986n;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k68996g;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9621;text;2007-10-14 22:00:00
4990ca049d6d46a8aa0626fdd06dab58;377;Ils ne se lassaient pas de se regarder , de se congratuler . M'' de Jessac, jolie blondeà taille fine, offrait un décolletage hardi qui devait, du côté des hommes,;paralyser;toutes les critiques que son jeu pourrait mériter. Elle avait une mouche assassine , si extraordinairement placée dans le creux délicat de la poitrine , que Firmont sentait , sous son fard , des bouffées de chaleur lui monter à la tête .;f;Ohnet_Dernier amour : les batailles;ark__12148_bpt6k68996g;Dernier amour : les batailles de la vie ;Ohnet, Georges (1848-1918);Paris;1889;"1 vol. (356 p.) ; in-18, Nombre total de vues :  361";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-43118;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31032986n;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k68996g;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9621;text;2007-10-14 22:00:00
4990ca049d6d46a8aa0626fdd06dab58;1091;L'idée que celaiqu'elleadorait allait setrouverauxprisesavecunaussiredoutableadversaire la glaça jusqu'au fond du cœur . Elle sentit sa volonté;paralysée;. Elle fut sur le point d'implorer la pitié de Waradin , mais une réflexion subite l'arrêta : ne seraitce pas déshonorer Armand ?;f;Ohnet_Dernier amour : les batailles;ark__12148_bpt6k68996g;Dernier amour : les batailles de la vie ;Ohnet, Georges (1848-1918);Paris;1889;"1 vol. (356 p.) ; in-18, Nombre total de vues :  361";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-43118;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31032986n;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k68996g;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9621;text;2007-10-14 22:00:00
63327430cdef42b391208dcc4213b532;1079;Un cri sourd sortit de sa bouche serrée par la contraction de tous ses muscles . tl battit l'eau de ses bras, pendant que ses jambes;paralysées;restaient sans mouvement. Un coup de houle le fit tourner , et le flot amer lui emplit la gorge , ctonHhnt un dernier appel .;f;Ohnet_L'âme de Pierre ...;ark__12148_bpt6k68750m;L'âme de Pierre ... ;Ohnet, Georges (1848-1918);Paris;1890;"1 vol. (230 p.) : ill. ; in-16, Nombre total de vues :  237";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Appartient à l’ensemble documentaire : UnivJeun0;Bibliothèque nationale de France, département Littérature et art, 8-Y2-44062;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31032953p;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k68750m;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;930;text;2007-10-14 22:00:00
72273cf860d047bfbbba1e68fc9de0c8;4323;. LE MAÎTRE DE FORGES 277 Et cette crainte me;paralysait;. Alors je me bornais à vous écouter , et votre voix était douce à mon oreille comme un chant .;f;Ohnet_Le maître de forges :;ark__12148_bpt6k6101738m;Le maître de forges : les batailles de la vie (10e édition) ;Ohnet, Georges (1848-1918);P. Ollendorff (Paris);1882;"1 vol. (486 p.) ; in-18, Nombre total de vues :  496, application/epub+zip";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, 8-Y2-7210;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033014j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k6101738m;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9998;text;2010-07-21 22:00:00
72273cf860d047bfbbba1e68fc9de0c8;7046;puisque c'est toi qui dois parler . Mais lui,;paralysé;par une émotion invincible, regardait, les yeux écarquillés, immobile, comme s'il eût été changé en pierre. Ce fut Suzanne qui rompit le charme , en venant , gentiment prendre par la main le vieil ouvrier , qu'elle connaissait depuis qu'elle était née , et en le conduisant devant Claire .;f;Ohnet_Le maître de forges :;ark__12148_bpt6k6101738m;Le maître de forges : les batailles de la vie (10e édition) ;Ohnet, Georges (1848-1918);P. Ollendorff (Paris);1882;"1 vol. (486 p.) ; in-18, Nombre total de vues :  496, application/epub+zip";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, 8-Y2-7210;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033014j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k6101738m;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9998;text;2010-07-21 22:00:00
72273cf860d047bfbbba1e68fc9de0c8;2910;de Préfont d'avoir choisi une si attrayante compagne . 186 LES BATAILLES DE LA VIE Manoeuvrant sur ce champ de bataille, semé d'obstacles et d'embuscades, avec l'adresse et l'aplomb d'un grand tacticien, mademoiselle Moulinet;paralysa;ses adversaires par son audace, stupéfia son père par sa présence d'esprit et donnaà tous, une haute idée de son intelligence. Elle parut à Sophie et à Claire une ennemie bien plus redoutable qu'elles n'avaient pu le prévoir .;f;Ohnet_Le maître de forges :;ark__12148_bpt6k6101738m;Le maître de forges : les batailles de la vie (10e édition) ;Ohnet, Georges (1848-1918);P. Ollendorff (Paris);1882;"1 vol. (486 p.) ; in-18, Nombre total de vues :  496, application/epub+zip";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, 8-Y2-7210;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033014j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k6101738m;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9998;text;2010-07-21 22:00:00
7215620f29ab48b9a32e4e0a4e132eac;1635;Elle fut frappée , et soupçonna la haine . Mais l'attitude si correcte de Clémence, la veille au soir, les paroles bienveillantes' qu'elle avait ditesà sa camarade'' Vous pouvez compter sur notre appuià tous'', le secours qu'elle lui avait prêté en scène, quand elle était;paralysée;par l'émotion, toutes les habiles manoeuvres de sa rivale lui revinrentà 'l'esprit. Elle s'adressa des reproches , et se demanda avec inquiétude si , gagnée parla contagion , elle allait aussi devenir mauvaise .;f;Ohnet_Lise Fleuron : les batailles;ark__12148_bpt6k80361n;Lise Fleuron : les batailles de la vie (81e édition) ;Ohnet, Georges (1848-1918);Paris;1884;"1 vol. (463 p.) ; in-18, Nombre total de vues :  468";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-7476;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033012v;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k80361n;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9387;text;2007-10-14 22:00:00
9661408c60c745d8add276df259c47d1;2467;Manueïa , enrayée , trouva Sélim aSaissé dans un fauteuil , pâle , sans force et surtout sans volonté , tl accueillit la jeune femme avec une sorte d'indifférence , ne se plaignit point , et pour la première fois , avec elle , garda le silence . Elle jugea son état si sérieux qu'eMe craignit une attaque de;paralysie;, et proposa d'envoyer chercher le docteur Rameau. Là , Sénm retrouva de l'énergie pour déclarer qu'il ne voulait consulter personne .;cf;Ohnet_Nemrod et Cie : les;ark__12148_bpt6k658834;Nemrod et Cie : les batailles de la vie ;Ohnet, Georges (1848-1918);P. Ollendorff (Paris);1897-1915;"1 vol. (190 p.) ; in-8, Nombre total de vues :  195";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-24204;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb310330287;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k658834;2022-12-02;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8848;text;2007-10-14 22:00:00
a887277c4ffe4b70bbf5933ae883a60e;5156;Il recueillit tout le produit de l'anse du panier . Mais il eut beau multiplier les annonces et les réclames dans les journaux financiers, un mot d'ordre avait été lancé qui;paralysait;l'élan de la spéculation. Et puis de méchants bruits commençaient à courir .;f;Ohnet_Serge Panine : les batailles;ark__12148_bpt6k68719g;Serge Panine : les batailles de la vie ;Ohnet, Georges (1848-1918);Paris;1890;"1 vol. (320 p.-[10] pl.) ; in-8, Nombre total de vues :  334";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];;Bibliothèque nationale de France, département Littérature et art, 8-Y2-43323;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31033041f;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k68719g;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9407;text;2007-10-14 22:00:00
