GUID;SatzID;Pre;Match;Post;figuré (f) ou concret (c);Dateiname;ark;dc:identifier;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:relation;dc:source;dc:description;provenance;sdewey;dewey;typedoc;nqamoyen;first_indexation_date_;dc:rights
54675af1d0d54b7da8e1d909112c96a6;3217;Je voudrais pourtant que M . Greuze eût plutôt choisi un vieux goutteux qu'un;paralytique;"pour son vieillard; car son projet est de montrer les fruits d'une bonne éducation par la vivacité et l'attention avec lesquelles toute cette famille rendà son chef les soins qu'elle ena reçus. Cette idée est touchante , douce et consolante ; mais la vue du Paralytique peine trop , et la tristesse qu'elle inspire ôte la consolation qu'on ressentirait sans cela de l'empressement de tous ces en fans autour de leur père .";cf;Diderot_Supplément aux Oeuvres de Diderot;ark__12148_bpt6k6430616x;https://gallica.bnf.fr/ark:/12148/bpt6k6430616x;"Supplément aux Oeuvres de Diderot ; contenant : Voyage de Hollande. - Salons de 1761 et 1769. - Fragmens politiques. - Mélanges de littérature. - Poésies. - Dialogues. - Lettres. Seconde édition, augmentée du Joueur...";Diderot, Denis (1713-1784);A. Belin (Paris);1819;"II-580 p. ; in-8, Nombre total de vues : 596";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30340624c;Bibliothèque nationale de France, département Littérature et art, Z-27635;Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;99930;2013-04-29 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
54675af1d0d54b7da8e1d909112c96a6;3220;"Un vieux goutteux , perclus de ses membres , n'aurait pas produit cet effet . La goutte ordinairement n'ôte pas même la gaieté; et ce bon père, qui, comme";paralytique;, ne peut être qu'à son triste etm isérable état s'ila sa tête, comme goutteux aurait joui paisiblement et avec satisfaction des marques de tendresse de ses enfans, et eût porté cette douce idée dans l'âme de tous ceux qui regardent le tableau. Il faut dire aussi , pour l'amour de la vérité , que M .;cf;Diderot_Supplément aux Oeuvres de Diderot;ark__12148_bpt6k6430616x;https://gallica.bnf.fr/ark:/12148/bpt6k6430616x;"Supplément aux Oeuvres de Diderot ; contenant : Voyage de Hollande. - Salons de 1761 et 1769. - Fragmens politiques. - Mélanges de littérature. - Poésies. - Dialogues. - Lettres. Seconde édition, augmentée du Joueur...";Diderot, Denis (1713-1784);A. Belin (Paris);1819;"II-580 p. ; in-8, Nombre total de vues : 596";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30340624c;Bibliothèque nationale de France, département Littérature et art, Z-27635;Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;99930;2013-04-29 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
67ed14a81b1f4ecf9d3069fa29ae4374;1245;"' Une seule démonstration me frappe plus que cinquante faits ; grâce à l'extrême confiance que j'ai en ma raison , ma foi n'est point à la merci du premier saltimbanque . Pontife de Mahomet, redresse des boiteux, fais parler des muets, rends la vue aux aveugles, guéris des";paralytiques;, ressuscite tes morts, restitue même aux estropiés les membres qui leur manquent, miracle qu'on n'a point encore tenté, et,a ton grand étonnement, ma foi n'en sera point ébranlée. Veux-tu que je devienne ton prosélyte , laisse tous ces prestiges , et raisonnons : je suis plus sûr de mon jugement que de mes yeux .;cf;Diderot_Mélanges philosophiques;ark__12148_bpt6k5601175t;https://gallica.bnf.fr/ark:/12148/bpt6k5601175t;Mélanges philosophiques ;Diderot, Denis (1713-1784);Librairie de la Bibliothèque nationale (Paris);1893;"1 vol. (192 p.) ; in-16, Nombre total de vues : 208";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30340639d;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-11717;Collection : Bibliothèque nationale, Avec mode texte;bnf.fr;100;10;monographie;93870;2009-08-03 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1522d7371ccf40f281c7729cbf0f69e3;1814;"La duchesse se moqua de sa réserve , de sa prudence : Au retour du roi , dit-elle , nous reprendrons cet entretien , je vous donnerai de bons conseils ; et si vous voulez me croire , én moins de six mois vous bouleverserez toute la cour , qui a grand besoin d'une l58 MADEMOISELLE entière régénération . Elle est dans une étonnante apathie, rien n'y va, tous les ressorts en sont";paralysés;"; il faut lui redonner du mouvement et de la vie, et rien n'-est plus facile si vous consentezà suivre avec exactitude le plan que je vous tracerai. '' Mademoiselle de La Fayette ne prit que comme une plaisanterie ce discours très-sérieux de la duchesse de Chevreuse .";f;Genlis_Mademoiselle de La Fayette, ou;ark__12148_bpt6k5819696z;https://gallica.bnf.fr/ark:/12148/bpt6k5819696z;Mademoiselle de La Fayette, ou Le siècle de Louis XIII. T. 1 ;Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1815;"2 vol. (XII-198, 206 p.) ; in-12, Nombre total de vues : 238";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb304955502'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb304955502']'';Bibliothèque nationale de France, département Littérature et art, Y2-38378;Avec mode texte;bnf.fr;840;80;monographie;96090;2010-04-12 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1878cf3d00824e6fb94358d96778eabc;856;"Le roi ne savait que très imparfaitement le français ; dans toutes les représentations théâtrales des fêtes qu'on lui avail données jusqu'alors , on avait toujours commencé par des prologues faits à sa louange , et dont toutes les allusions , faites pour lui , étaient vivement applaudies . Ce prince prit pour un de ces prologues la pièce d'Arlequin barbier,";paralytique;"; et à chaque acclamation qu'excilait le jeu de Carlin, le roi s'inclinait, et d'un ton modeste et reconnaissant il remerciait madame de Mazarin, en répétant qu'elle était trop bonne, qu'il était confus; l'embarras de la duchesse était inexprimable, n'osant, par respect, le désabuser; elle ne savait que répondre; elle fut au supplice pendant toute cette représentation. Elle n'en fut pas quitte après le spectacle , car , rentré dans le salon , le roi s'épuisa encore en nouveaux compliments qu'il fit à haute voix , ne se lassant point de l'entretenir sur la grâce et la finesse des allusions , et sur l'amabilité des spectateurs qui les avaient tant ai plaudis .";cf;Genlis_Mémoires de Mme de Genlis;ark__12148_bpt6k6183667t;https://gallica.bnf.fr/ark:/12148/bpt6k6183667t;''Mémoires de Mme de Genlis sur la cour, la ville et les salons de Paris, illustrés par Janet-Lange et V. Foulquier, publiés avec le concours de Mme Georgette Ducrest. - Le Château de Coppet en 1807. Le Poignard de cristal. Fragment des ''''Souvenirs de Félicie'''''';Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);;Gr. in-8° , 160 p., fig., Nombre total de vues : 162;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495674b;Bibliothèque nationale de France, département Littérature et art, Z-9692 (1);Avec mode texte;bnf.fr;;;monographie;97430;2011-05-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1878cf3d00824e6fb94358d96778eabc;4633;C'était un spectacle déchirant pour des enfants si bien nés que cette longue maladie qui ne laissait aucune espérance . Madame la duchesse d'Orléans mourait de plusieurs maux devenus incurables: un cancer, une;paralysie;et l'hydropisie. Il est impossible de mourir avec plus de courage , de douceur et de piété .;c;Genlis_Mémoires de Mme de Genlis;ark__12148_bpt6k6183667t;https://gallica.bnf.fr/ark:/12148/bpt6k6183667t;''Mémoires de Mme de Genlis sur la cour, la ville et les salons de Paris, illustrés par Janet-Lange et V. Foulquier, publiés avec le concours de Mme Georgette Ducrest. - Le Château de Coppet en 1807. Le Poignard de cristal. Fragment des ''''Souvenirs de Félicie'''''';Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);;Gr. in-8° , 160 p., fig., Nombre total de vues : 162;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495674b;Bibliothèque nationale de France, département Littérature et art, Z-9692 (1);Avec mode texte;bnf.fr;;;monographie;97430;2011-05-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1878cf3d00824e6fb94358d96778eabc;433;- Ruine de mon père . La comtesse de Sercey, ma tante, soeur de mon père,y arriva avec le comte de Sercey son mari, dont tout le côté droit était;paralysé;. Il élait depuis deux mois aux eaux , et toujours dans le même état dans son lit , privé de la parole , ne donnant aucun signe de connaissance , ne pouvant faire le moindre mouvement de son bras droit j ni même soulever la main de ce côté , lorsque ma tante reçut une lettre de M .;c;Genlis_Mémoires de Mme de Genlis;ark__12148_bpt6k6183667t;https://gallica.bnf.fr/ark:/12148/bpt6k6183667t;''Mémoires de Mme de Genlis sur la cour, la ville et les salons de Paris, illustrés par Janet-Lange et V. Foulquier, publiés avec le concours de Mme Georgette Ducrest. - Le Château de Coppet en 1807. Le Poignard de cristal. Fragment des ''''Souvenirs de Félicie'''''';Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);;Gr. in-8° , 160 p., fig., Nombre total de vues : 162;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495674b;Bibliothèque nationale de France, département Littérature et art, Z-9692 (1);Avec mode texte;bnf.fr;;;monographie;97430;2011-05-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1878cf3d00824e6fb94358d96778eabc;1795;"A notre grand étonnement , nous en vîmes sortir une femme sur ses genoux , suivie de plusieurs petits enfants . Madame la du-1 chesse de Chartres fit arrêter la voiture; on questionne la femme,1 qui nous apprend qu'il y avait dans cette cabane son mari";paralyti-;"i que, et que c'était là leur demeure. Nous demandâmes pourquoi cette j cabane était si peu élevée ; elle nous répondit que son mari , qui alors ï n'était pas impotent , l'avait bâtie ainsi avec elle pour ne pas se fati- J guer les bras en les élevant plus haut , et parce qu'ils n'avaient pas !";c;Genlis_Mémoires de Mme de Genlis;ark__12148_bpt6k6183667t;https://gallica.bnf.fr/ark:/12148/bpt6k6183667t;''Mémoires de Mme de Genlis sur la cour, la ville et les salons de Paris, illustrés par Janet-Lange et V. Foulquier, publiés avec le concours de Mme Georgette Ducrest. - Le Château de Coppet en 1807. Le Poignard de cristal. Fragment des ''''Souvenirs de Félicie'''''';Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);;Gr. in-8° , 160 p., fig., Nombre total de vues : 162;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495674b;Bibliothèque nationale de France, département Littérature et art, Z-9692 (1);Avec mode texte;bnf.fr;;;monographie;97430;2011-05-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
74b5d99bb1e4482ba8a2ce05114cd598;1907;"M . de Champ***, en passant dans un village,– voit une chaumière en feu; on lui dit qu'il ne reste qu'une vieille femme";paralytique;": il s'y précipite, traverse rapidement les flammes, passe dessus des poutres embrasées, trouve la vieille femme vivante, la prend dans ses bras, l'emporte, sort de la maison sain et sauf; mais, comme la vieille femme avoit ses vêtemens en feu, il la jette dans une mare qui se trou voit devant la porte, et il la noie! Cette mare , grossie par les pluies , avoit six pieds de profondeur .";c;Genlis_Les souvenirs de Félicie L****;ark__12148_bpt6k63670171;https://gallica.bnf.fr/ark:/12148/bpt6k63670171;Les souvenirs de Félicie L**** . Par Mme de Genlis. Nouvelle édition;Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1827;"348 p. ; in-12, Nombre total de vues : 376, application/epub+zip 3.0 accessible, Format adaptable de type XML DTBook, 2005-3";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495698b;Bibliothèque nationale de France, département Littérature et art, Y2-38472;Avec mode texte;bnf.fr;840;80;monographie;99930;2012-12-17 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
9f943b5acc2442f4bcd661aa6e46e569;2057;"Vous pleurez , mesdames , poursuivit la bonne femme ; que serait-ce donc si je vous disais tout ce qu'elle a fait pour moi depuis son mariage ? Une jeune et charmante dame comme elle, venir tous les deux ou trois jours s'enfermer des heures entières avec une";paralytique;! .;c;Genlis_Contes moraux;ark__12148_bpt6k5492135m;https://gallica.bnf.fr/ark:/12148/bpt6k5492135m;Contes moraux ;Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1861;"1 vol. (VII-287 p.) : ill. ; in-16, Nombre total de vues : 318";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495426x;Bibliothèque nationale de France, département Littérature et art, Y2-38327;Collection : Bibliothèque rose illustrée, Collection : Bibliothèque rose illustrée, Appartient à l’ensemble documentaire : UnivJeun0, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;99980;2009-02-10 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
9f943b5acc2442f4bcd661aa6e46e569;2210;185 dire sans détour que la scène dont j'ai été témoin il y a quelques jours a fait sur mon coeur la plus profonde impression . La charmante Pamélaà genoux, et lavant les pieds de cette malheureuse femme;paralytique;", ne s'effacera jamais de mon souvenir. On m'a dit qu'elle avait en Angleterre des parents qui refusaient de la reconnaître : daignez me confier le secret de sa naissance ; je vous offre pour elle les services et le zèle du père le plus tendre .";c;Genlis_Contes moraux;ark__12148_bpt6k5492135m;https://gallica.bnf.fr/ark:/12148/bpt6k5492135m;Contes moraux ;Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1861;"1 vol. (VII-287 p.) : ill. ; in-16, Nombre total de vues : 318";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495426x;Bibliothèque nationale de France, département Littérature et art, Y2-38327;Collection : Bibliothèque rose illustrée, Collection : Bibliothèque rose illustrée, Appartient à l’ensemble documentaire : UnivJeun0, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;99980;2009-02-10 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
9f943b5acc2442f4bcd661aa6e46e569;1530;"Ainsi , je vais prendre dix louis sur cette somme pour les donner au pauvre Jérôme ; et toi , Valentine , va t'informer dans le village si tout ce qu'on m'a dit de ce vieillard est bien conforme à la vérité ; s'il n'y a pas d'exagération dans le récit qu'on m'a fait , je lui porterai moi-même l'argent que je lui destine . '' L'après-midi, Valentine revint au village et dità sa jeune maîtresse que non-seulement elle avait pris des informations chez le curé et chez plusieurs villageois, mais qu'elle avait été dans la cabane du vieillard: elley avait vu la pauvre soeur";paralytique;", gardée par l'aînée des petits-enfants de Jérôme, jeune fille âgée de douze ans; la malade était dans une chambre bien propre, avec un assez bon lit, tandis que le vieillard couchait dans une espèce de petite grange, sur de la paille; Jérôme, enfin, était le paysan du village le plus honnête homme, le plus malheureux, ainsi que le meilleur frère et le meilleur grand-père. '' Allons , dit Eugénie , j'ai sur moi la bourse que m'a donnée mon beau-père , portons-lui sur-le-champ dix louis .";c;Genlis_Contes moraux;ark__12148_bpt6k5492135m;https://gallica.bnf.fr/ark:/12148/bpt6k5492135m;Contes moraux ;Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1861;"1 vol. (VII-287 p.) : ill. ; in-16, Nombre total de vues : 318";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30495426x;Bibliothèque nationale de France, département Littérature et art, Y2-38327;Collection : Bibliothèque rose illustrée, Collection : Bibliothèque rose illustrée, Appartient à l’ensemble documentaire : UnivJeun0, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;99980;2009-02-10 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
